web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,helpful
"1584087323-5098","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Suzanne Wiseman","... just took me that long to acclimate to my favorite HP characters being 20+ years older than I'm used ...","Reviewed in the United States on September 10, 2016","It took me nearly half the book to really get into the story - I'm not sure if it was just me getting used to reading Harry Potter as a play script with the minimal descriptions and reliance on dialogue or if it just took me that long to acclimate to my favorite HP characters being 20+ years older than I'm used to reading them, but it was slow going for a while there and I considered stopping. Once I reached the midway point though, the story got a lot more interesting (and I would say more familiar/comfortable as it began to draw more and more on plot elements from the book series) and I flew through the second half.  I would imagine this is a fantastic play though. I wish I could see it.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=three_star&pageNumber=10&reviewerType=all_reviews","null"
"1584087649-6551","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Ashley Pichea","Quick read","Reviewed in the United States on January 12, 2017","Perhaps because it is a play and not a novel, this book was a quick read in spite of its length. I enjoyed the story but found it lacking in depth, unlike its predecessors.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_155?ie=UTF8&filterByStar=three_star&pageNumber=155&reviewerType=all_reviews","null"
"1584087636-6488","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Christina Powers","As other reviewers wrote this book was very disappointing. ...","Reviewed in the United States on August 28, 2016","As other reviewers wrote this book was very disappointing.  The original series was fresh and inventive.  This play took an idea that's been done over and over in other movies and books, which is the idea of what happens if there is a different outcome. I could deal with that if the characters weren't so far off base, for example Ron comes off as a doofus and Harry is cold towards his son and except for the beginning we forget he has 2 other children.  Also, even knowing this was a play format you can't help but miss Rowlings prose.  It left a lot of fill in the blanks and there were too many things that didn't hold true to the original series.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_149?ie=UTF8&filterByStar=three_star&pageNumber=149&reviewerType=all_reviews","null"
"1584087443-5614","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","C Connaughton","Three Stars","Reviewed in the United States on July 31, 2016","I expected more.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&filterByStar=three_star&pageNumber=62&reviewerType=all_reviews","2 people found this helpful"
"1584087510-5927","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Butch MacDonald","It's written as a play. Somewhat difficult to follow ...","Reviewed in the United States on October 27, 2016","It's written as a play.  Somewhat difficult to follow.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&filterByStar=three_star&pageNumber=93&reviewerType=all_reviews","null"
"1584087443-5620","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Freddie Kirk","Slow Go","Reviewed in the United States on January 3, 2017","I was a lot disappointed in the book as it seemed to drag not like the others that kept you moving all the way!","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&filterByStar=three_star&pageNumber=62&reviewerType=all_reviews","null"
"1584087623-6424","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Miztaz","Another H.P....Kelly in Clifton Park,NY","Reviewed in the United States on August 25, 2016","I guess I could sum it all, by saying this is the whacked out version of Harry Potter....some if not all made
No sense.  Especially with all the Time traveling that went on...confusing to me.  The overall story didn't
seem right..some of the facts weren't true....Ron wasn't  the same...and even Harry was wacky...But in the
end truth prevails.....EVIL.  Just the same...it was nice for another chance to read a Harry Potter book.  I like
millions of others is a FAN.  I loved all the characters..and the story...they will always be in our minds
and hearts...it's still worth a read...and as usual..I could Not put it down.  Personally..I didn't like the Play
format...it was weird reading...but I trugged on...I was glad in the end that Harry & his son Albus had a
more closer understanding.  An important message to all parents...talk to our kids...they may do wrong,
(even we make mistakes) but it's important not to judge them...just be more open to them.  We could all
learn something....even Harry learned to be a better father...","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_143?ie=UTF8&filterByStar=three_star&pageNumber=143&reviewerType=all_reviews","null"
"1584087582-6250","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Decla Nichols","Not like the other books","Reviewed in the United States on September 10, 2016","Reads like a play instead of a novel. Did not like the format and sorry I bought it.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_125?ie=UTF8&filterByStar=three_star&pageNumber=125&reviewerType=all_reviews","null"
"1584087482-5799","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Graham Lovin","Three Stars","Reviewed in the United States on September 8, 2016","It was a little weird, but more Hogwarts is always welcomed!","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&filterByStar=three_star&pageNumber=80&reviewerType=all_reviews","null"
"1584087578-6228","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","KAM","only okay","Reviewed in the United States on October 4, 2016","It was just disappointing. The whole time travel thing was so wrong in this and the characters were out of sync with all we know about them.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_123?ie=UTF8&filterByStar=three_star&pageNumber=123&reviewerType=all_reviews","null"
"1584087330-5129","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","T. Sue","I liked a scene at the end that actually pulled at ...","Reviewed in the United States on August 14, 2016","Beware. It's not the script in book form, it's the script in script form.  You don't get Jo's voice, you don't get some important details, you can't see the performance.  Jo was just one person credited for the writing as well.  I liked a scene at the end that actually pulled at my heart, but the weird nicknames that Ludo Bagman called the triwizard participants that weren't in the books (and other liberties with canon) might work for the stage, but as a novel... not so much.  But this wasn't a novel, so this might not be a fair crit.  Confusing, to be sure.  But script Potter is better than no Potter I suppose.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=three_star&pageNumber=13&reviewerType=all_reviews","null"
"1584087314-5056","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Vania","Let's pretend this book doesn't exist.","Reviewed in the United States on August 28, 2016","This is between a 2.5 and 3 star rating for me. Truth be told, reading this book gave me such an ambivalent feeling that I'm not exactly sure of what I thought about it, nevertheless I do have some very clear opinions.

1. The fact that the format is a script and not a novel had a huge impact on me and my enjoyment of the book. It made everything feel a bit chopped and extremely fast, not at all what I was used to from all the original books in the series but since it will be difficult for me to go to London and experience the play this publication will have to do for me.

2. Scorpius is a great surprise, quite a lovable character. All the other kids presented in this story are just a bit, very, irritating and just annoying and somewhat self entitled.

3. Ron lacks shine, the character comes off bland and just not what one remembers of him.

At the end I understand, or at least I think I understand, the fact that no matter how magical this world is the people in it are human even though they're witches and wizards, they are first and foremost, human. They are flawed no matter how much we love them and I do love them, even with this book. I'll always love them and I'm grateful for the original series and to Rowling for writing it.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=three_star&pageNumber=6&reviewerType=all_reviews","null"
